,Fighter,W/L,Date,Method,Round,Time,Method Code,Total Fight Time (Sec),KD,Sig. Str. Landed,Sig. Str. Attempted,Sig. Str. %,Total Str. Landed,Total Str. Attempted,Total Str. %,TD Landed,TD Attempted,TD %,Sub. Attempted,Sub. Successful,Sub. %,Ctrl Time (Sec),Opp. KD,Opp. Sig. Str. Landed,Opp. Sig. Str. Attempted,Opp. Sig. Str. %,Opp. Total Str. Landed,Opp. Total Str. Attempted,Opp. Total Str. %,Opp. TD Landed,Opp. TD Attempted,Opp. TD %,Opp. Sub. Attempted,Opp. Sub. Successful,Opp. Sub. %,Opp. Ctrl Time (Sec),Opp. Fighter,Opp. Fighter Code,Target
414,Sam Alvey,loss,2014-08-16,U-DEC,3.0,5:00,8,1200,0.0,82.0,168.0,0.48,91.0,177.0,0.51,0.0,0.0,N/A,0.0,0.0,N/A,26.0,0.0,85.0,167.0,0.5,86.0,168.0,0.51,0.0,4.0,0.0,0.0,0.0,N/A,89.0,Tom Watson,568,1
415,Makwan Amirkhani,loss,2023-03-18,SUB,2.0,4:27,7,867,0.0,10.0,24.0,0.41,14.0,28.0,0.5,1.0,3.0,0.33,0.0,0.0,N/A,211.0,0.0,28.0,46.0,0.6,45.0,64.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,135.0,Jack Shore,241,1
416,Makwan Amirkhani,loss,2022-07-23,KO/TKO,2.0,4:10,3,850,0.0,11.0,22.0,0.5,12.0,23.0,0.52,3.0,7.0,0.42,0.0,0.0,N/A,85.0,0.0,90.0,112.0,0.8,144.0,178.0,0.81,4.0,5.0,0.8,0.0,0.0,N/A,286.0,Jonathan Pearce,297,1
417,Makwan Amirkhani,win,2022-03-19,SUB,1.0,0:57,7,57,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,N/A,1.0,1.0,1.0,15.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,N/A,31.0,Mike Grundy,421,3
418,Makwan Amirkhani,loss,2021-10-30,KO/TKO,2.0,0:14,3,614,0.0,4.0,6.0,0.66,12.0,16.0,0.75,5.0,7.0,0.71,0.0,0.0,N/A,245.0,1.0,4.0,5.0,0.8,7.0,8.0,0.88,0.0,0.0,N/A,0.0,0.0,N/A,9.0,Lerone Murphy,357,1
419,Makwan Amirkhani,loss,2021-06-05,U-DEC,3.0,5:00,8,1200,0.0,20.0,49.0,0.4,25.0,56.0,0.45,5.0,9.0,0.55,0.0,0.0,N/A,410.0,0.0,28.0,63.0,0.44,100.0,143.0,0.7,0.0,0.0,N/A,3.0,0.0,0,94.0,Kamuela Kirk,318,1
420,Makwan Amirkhani,loss,2020-10-10,U-DEC,3.0,5:00,8,1200,0.0,11.0,39.0,0.28,25.0,59.0,0.42,3.0,6.0,0.5,0.0,0.0,N/A,193.0,2.0,32.0,74.0,0.43,34.0,77.0,0.44,0.0,0.0,N/A,1.0,0.0,0,98.0,Edson Barboza,180,1
421,Makwan Amirkhani,win,2020-07-11,SUB,1.0,3:15,7,195,0.0,2.0,6.0,0.33,2.0,6.0,0.33,1.0,1.0,1.0,1.0,1.0,1.0,47.0,0.0,6.0,16.0,0.37,6.0,16.0,0.38,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Danny Henry,150,3
422,Makwan Amirkhani,loss,2019-11-02,KO/TKO,3.0,4:32,3,1172,0.0,22.0,48.0,0.45,23.0,49.0,0.47,3.0,19.0,0.15,1.0,0.0,0,259.0,1.0,105.0,155.0,0.67,161.0,217.0,0.74,0.0,0.0,N/A,0.0,0.0,N/A,211.0,Shane Burgos,520,1
423,Makwan Amirkhani,win,2019-06-01,SUB,2.0,4:25,7,865,0.0,9.0,27.0,0.33,18.0,36.0,0.5,1.0,2.0,0.5,1.0,1.0,1.0,179.0,0.0,16.0,52.0,0.3,16.0,52.0,0.31,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Chris Fishgold,109,3
424,Makwan Amirkhani,win,2018-05-27,S-DEC,3.0,5:00,6,1200,0.0,27.0,62.0,0.43,32.0,68.0,0.47,3.0,5.0,0.6,0.0,0.0,N/A,14.0,2.0,29.0,88.0,0.32,64.0,124.0,0.52,0.0,1.0,0.0,1.0,0.0,0,414.0,Jason Knight,259,3
425,Makwan Amirkhani,loss,2017-03-18,S-DEC,3.0,5:00,6,1200,0.0,17.0,46.0,0.36,32.0,65.0,0.49,4.0,12.0,0.33,3.0,0.0,0,338.0,0.0,32.0,74.0,0.43,75.0,118.0,0.64,3.0,6.0,0.5,1.0,0.0,0,333.0,Arnold Allen,62,1
426,Makwan Amirkhani,win,2016-02-27,U-DEC,3.0,5:00,8,1200,0.0,32.0,50.0,0.64,54.0,77.0,0.7,4.0,7.0,0.57,0.0,0.0,N/A,607.0,0.0,13.0,23.0,0.56,70.0,94.0,0.74,0.0,0.0,N/A,2.0,0.0,0,155.0,Mike Wilkinson,423,3
427,Makwan Amirkhani,win,2015-06-20,SUB,1.0,1:41,7,101,0.0,0.0,0.0,N/A,0.0,0.0,N/A,1.0,1.0,1.0,2.0,1.0,0.5,79.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Masio Fullen,396,3
428,Makwan Amirkhani,win,2015-01-24,KO/TKO,1.0,0:08,3,8,1.0,6.0,7.0,0.85,6.0,7.0,0.86,0.0,0.0,N/A,0.0,0.0,N/A,2.0,0.0,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Andy Ogle,46,3
429,Eryk Anders,win,2024-03-02,U-DEC,3.0,5:00,8,1200,0.0,23.0,59.0,0.38,83.0,147.0,0.56,5.0,13.0,0.38,0.0,0.0,N/A,608.0,1.0,20.0,55.0,0.36,26.0,64.0,0.41,0.0,0.0,N/A,0.0,0.0,N/A,16.0,Jamie Pickett,253,3
430,Eryk Anders,loss,2023-06-10,U-DEC,3.0,5:00,8,1200,0.0,83.0,169.0,0.49,87.0,173.0,0.5,1.0,11.0,0.09,0.0,0.0,N/A,198.0,1.0,95.0,192.0,0.49,103.0,200.0,0.52,0.0,0.0,N/A,0.0,0.0,N/A,40.0,Marc-Andre Barriault,376,1
431,Eryk Anders,win,2022-12-03,KO/TKO,2.0,2:45,3,765,1.0,49.0,94.0,0.52,97.0,159.0,0.61,1.0,1.0,1.0,0.0,0.0,N/A,146.0,0.0,37.0,79.0,0.46,38.0,83.0,0.46,0.0,8.0,0.0,0.0,0.0,N/A,44.0,Kyle Daukaus,347,3
432,Eryk Anders,loss,2022-05-21,S-DEC,3.0,5:00,6,1200,0.0,65.0,142.0,0.45,75.0,155.0,0.48,3.0,24.0,0.12,0.0,0.0,N/A,285.0,0.0,105.0,184.0,0.57,108.0,187.0,0.58,0.0,1.0,0.0,0.0,0.0,N/A,31.0,JunYong Park,309,1
433,Eryk Anders,loss,2021-12-11,SUB,1.0,3:13,7,193,0.0,3.0,13.0,0.23,3.0,13.0,0.23,0.0,1.0,0.0,0.0,0.0,N/A,0.0,0.0,8.0,16.0,0.5,12.0,20.0,0.6,2.0,5.0,0.4,2.0,1.0,0.5,138.0,Andre Muniz,42,1
434,Eryk Anders,win,2021-06-12,U-DEC,3.0,5:00,8,1200,0.0,44.0,74.0,0.59,112.0,148.0,0.76,0.0,4.0,0.0,0.0,0.0,N/A,499.0,0.0,33.0,58.0,0.56,63.0,93.0,0.68,2.0,4.0,0.5,0.0,0.0,N/A,135.0,Darren Stewart,151,3
435,Eryk Anders,nc,2021-03-13,CNC,1.0,4:37,0,277,1.0,43.0,63.0,0.68,58.0,79.0,0.73,3.0,7.0,0.42,0.0,0.0,N/A,155.0,0.0,15.0,42.0,0.35,21.0,51.0,0.41,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Darren Stewart,151,2
436,Eryk Anders,loss,2020-05-16,U-DEC,3.0,5:00,8,1200,0.0,41.0,97.0,0.42,73.0,132.0,0.55,0.0,5.0,0.0,0.0,0.0,N/A,351.0,0.0,66.0,116.0,0.56,101.0,154.0,0.66,0.0,5.0,0.0,0.0,0.0,N/A,46.0,Krzysztof Jotko,344,1
437,Eryk Anders,win,2019-10-12,S-DEC,3.0,5:00,6,1200,0.0,64.0,178.0,0.35,64.0,178.0,0.36,0.0,0.0,N/A,0.0,0.0,N/A,9.0,0.0,72.0,202.0,0.35,72.0,202.0,0.36,0.0,1.0,0.0,0.0,0.0,N/A,0.0,Gerald Meerschaert,205,3
438,Eryk Anders,win,2019-06-29,KO/TKO,1.0,1:18,3,78,1.0,11.0,15.0,0.73,13.0,17.0,0.76,0.0,0.0,N/A,0.0,0.0,N/A,10.0,0.0,2.0,3.0,0.66,2.0,3.0,0.67,0.0,5.0,0.0,0.0,0.0,N/A,41.0,Vinicius Moreira,582,3
439,Eryk Anders,loss,2019-04-13,U-DEC,3.0,5:00,8,1200,0.0,16.0,69.0,0.23,19.0,72.0,0.26,0.0,1.0,0.0,0.0,0.0,N/A,27.0,4.0,79.0,157.0,0.5,83.0,162.0,0.51,0.0,0.0,N/A,0.0,0.0,N/A,68.0,Khalil Rountree Jr.,341,1
440,Eryk Anders,loss,2018-12-08,S-DEC,3.0,5:00,6,1200,1.0,65.0,133.0,0.48,66.0,134.0,0.49,0.0,1.0,0.0,0.0,0.0,N/A,23.0,0.0,92.0,211.0,0.43,102.0,221.0,0.46,0.0,3.0,0.0,0.0,0.0,N/A,36.0,Elias Theodorou,181,1
441,Eryk Anders,loss,2018-09-22,KO/TKO,3.0,5:00,3,1200,0.0,32.0,67.0,0.47,34.0,69.0,0.49,6.0,10.0,0.6,1.0,0.0,0,353.0,0.0,100.0,152.0,0.65,115.0,167.0,0.69,1.0,1.0,1.0,0.0,0.0,N/A,112.0,Thiago Santos,552,1
442,Eryk Anders,win,2018-08-25,KO/TKO,3.0,4:42,3,1182,2.0,42.0,93.0,0.45,46.0,97.0,0.47,0.0,1.0,0.0,0.0,0.0,N/A,71.0,0.0,43.0,113.0,0.38,52.0,126.0,0.41,2.0,5.0,0.4,0.0,0.0,N/A,91.0,Tim Williams,561,3
443,Eryk Anders,loss,2018-02-03,S-DEC,5.0,5:00,6,1800,0.0,32.0,77.0,0.41,46.0,94.0,0.49,3.0,11.0,0.27,0.0,0.0,N/A,227.0,0.0,62.0,112.0,0.55,66.0,116.0,0.57,0.0,0.0,N/A,0.0,0.0,N/A,137.0,Lyoto Machida,367,1
444,Eryk Anders,win,2017-12-09,U-DEC,3.0,5:00,8,1200,0.0,79.0,141.0,0.56,104.0,171.0,0.61,2.0,4.0,0.5,0.0,0.0,N/A,472.0,0.0,30.0,60.0,0.5,41.0,72.0,0.57,2.0,5.0,0.4,1.0,0.0,0,49.0,Markus Perez,388,3
445,Eryk Anders,win,2017-07-22,KO/TKO,1.0,2:54,3,174,1.0,23.0,29.0,0.79,23.0,29.0,0.79,1.0,2.0,0.5,0.0,0.0,N/A,46.0,0.0,14.0,23.0,0.6,15.0,24.0,0.62,0.0,1.0,0.0,0.0,0.0,N/A,0.0,Rafael Natal,468,3
446,Corey Anderson,loss,2020-02-15,KO/TKO,1.0,3:08,3,188,0.0,11.0,27.0,0.4,11.0,27.0,0.41,0.0,0.0,N/A,0.0,0.0,N/A,3.0,1.0,13.0,31.0,0.41,13.0,31.0,0.42,0.0,0.0,N/A,0.0,0.0,N/A,2.0,Jan Blachowicz,255,1
447,Corey Anderson,win,2019-11-02,KO/TKO,1.0,2:07,3,127,1.0,22.0,39.0,0.56,26.0,43.0,0.6,1.0,2.0,0.5,0.0,0.0,N/A,22.0,0.0,1.0,3.0,0.33,1.0,3.0,0.33,0.0,0.0,N/A,0.0,0.0,N/A,19.0,Johnny Walker,293,3
448,Corey Anderson,win,2018-12-29,U-DEC,3.0,5:00,8,1200,0.0,40.0,121.0,0.33,45.0,127.0,0.35,0.0,4.0,0.0,0.0,0.0,N/A,23.0,0.0,33.0,78.0,0.42,34.0,79.0,0.43,0.0,4.0,0.0,0.0,0.0,N/A,46.0,Ilir Latifi,235,3
449,Corey Anderson,win,2018-07-22,U-DEC,3.0,5:00,8,1200,0.0,48.0,97.0,0.49,88.0,140.0,0.63,7.0,19.0,0.36,0.0,0.0,N/A,448.0,0.0,20.0,46.0,0.43,27.0,54.0,0.5,0.0,4.0,0.0,1.0,0.0,0,40.0,Glover Teixeira,212,3
450,Corey Anderson,win,2018-04-21,U-DEC,3.0,5:00,8,1200,0.0,64.0,119.0,0.53,99.0,162.0,0.61,12.0,13.0,0.92,0.0,0.0,N/A,482.0,0.0,31.0,99.0,0.31,44.0,113.0,0.39,0.0,1.0,0.0,0.0,0.0,N/A,30.0,Patrick Cummins,453,3
451,Corey Anderson,loss,2017-11-04,KO/TKO,3.0,1:25,3,985,0.0,30.0,45.0,0.66,60.0,87.0,0.69,4.0,10.0,0.4,0.0,0.0,N/A,428.0,1.0,23.0,49.0,0.46,30.0,56.0,0.54,0.0,0.0,N/A,0.0,0.0,N/A,2.0,Ovince Saint Preux,447,1
452,Corey Anderson,loss,2017-03-18,KO/TKO,1.0,3:05,3,185,0.0,6.0,27.0,0.22,6.0,27.0,0.22,0.0,3.0,0.0,0.0,0.0,N/A,0.0,1.0,6.0,13.0,0.46,6.0,13.0,0.46,0.0,0.0,N/A,0.0,0.0,N/A,1.0,Jimi Manuwa,273,1
453,Corey Anderson,win,2016-12-09,KO/TKO,2.0,2:36,3,756,0.0,66.0,103.0,0.64,94.0,133.0,0.71,5.0,5.0,1.0,0.0,0.0,N/A,406.0,0.0,9.0,22.0,0.4,15.0,29.0,0.52,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Sean O'Connell,509,3
454,Corey Anderson,loss,2016-05-14,S-DEC,3.0,5:00,6,1200,0.0,55.0,138.0,0.39,106.0,196.0,0.54,4.0,8.0,0.5,0.0,0.0,N/A,340.0,2.0,48.0,101.0,0.47,66.0,119.0,0.55,0.0,0.0,N/A,0.0,0.0,N/A,13.0,Mauricio Rua,406,1
455,Corey Anderson,win,2016-03-05,U-DEC,3.0,5:00,8,1200,0.0,55.0,153.0,0.35,79.0,178.0,0.44,1.0,4.0,0.25,0.0,0.0,N/A,165.0,0.0,31.0,99.0,0.31,32.0,100.0,0.32,1.0,1.0,1.0,0.0,0.0,N/A,15.0,Tom Lawlor,567,3
456,Corey Anderson,win,2015-11-07,U-DEC,3.0,5:00,8,1200,0.0,60.0,134.0,0.44,97.0,185.0,0.52,6.0,15.0,0.4,0.0,0.0,N/A,512.0,0.0,26.0,54.0,0.48,49.0,78.0,0.63,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Fabio Maldonado,191,3
457,Corey Anderson,win,2015-09-05,U-DEC,3.0,5:00,8,1200,0.0,84.0,150.0,0.56,156.0,237.0,0.66,4.0,4.0,1.0,0.0,0.0,N/A,640.0,0.0,20.0,43.0,0.46,33.0,62.0,0.53,1.0,1.0,1.0,1.0,0.0,0,23.0,Jan Blachowicz,255,3
458,Corey Anderson,loss,2015-04-18,KO/TKO,3.0,4:18,3,1158,0.0,111.0,279.0,0.39,113.0,281.0,0.4,0.0,4.0,0.0,0.0,0.0,N/A,0.0,0.0,70.0,168.0,0.41,70.0,168.0,0.42,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Gian Villante,207,1
459,Corey Anderson,win,2014-12-06,U-DEC,3.0,5:00,8,1200,0.0,45.0,89.0,0.5,95.0,145.0,0.66,7.0,13.0,0.53,0.0,0.0,N/A,528.0,0.0,28.0,69.0,0.4,32.0,73.0,0.44,0.0,1.0,0.0,1.0,0.0,0,0.0,Justin Jones,313,3
460,Corey Anderson,win,2014-07-06,KO/TKO,1.0,1:01,3,61,0.0,24.0,37.0,0.64,28.0,45.0,0.62,2.0,2.0,1.0,0.0,0.0,N/A,19.0,0.0,2.0,10.0,0.2,2.0,10.0,0.2,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Matt Van Buren,402,3
461,Megan Anderson,loss,2021-03-06,SUB,1.0,2:03,7,123,0.0,2.0,5.0,0.4,2.0,5.0,0.4,0.0,1.0,0.0,0.0,0.0,N/A,0.0,0.0,18.0,25.0,0.72,19.0,26.0,0.73,0.0,0.0,N/A,2.0,1.0,0.5,42.0,Amanda Nunes,34,1
462,Megan Anderson,win,2020-02-29,KO/TKO,1.0,3:31,3,211,1.0,7.0,14.0,0.5,32.0,39.0,0.82,0.0,1.0,0.0,0.0,0.0,N/A,14.0,0.0,5.0,16.0,0.31,14.0,25.0,0.56,1.0,3.0,0.33,0.0,0.0,N/A,139.0,Norma Dumont,444,3
463,Megan Anderson,win,2019-10-05,SUB,1.0,3:57,7,237,0.0,10.0,18.0,0.55,22.0,33.0,0.67,1.0,2.0,0.5,1.0,1.0,1.0,203.0,0.0,2.0,5.0,0.4,32.0,45.0,0.71,0.0,0.0,N/A,0.0,0.0,N/A,23.0,Zarah Fairn,603,3
464,Megan Anderson,loss,2019-05-18,SUB,1.0,3:24,7,204,0.0,3.0,6.0,0.5,5.0,8.0,0.62,0.0,0.0,N/A,0.0,0.0,N/A,2.0,0.0,22.0,31.0,0.7,25.0,34.0,0.74,1.0,2.0,0.5,1.0,1.0,1.0,167.0,Felicia Spencer,194,1
465,Megan Anderson,win,2018-12-29,KO/TKO,1.0,1:01,3,61,0.0,3.0,9.0,0.33,3.0,9.0,0.33,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,3.0,6.0,0.5,3.0,6.0,0.5,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Cat Zingano,96,3
466,Megan Anderson,loss,2018-06-09,U-DEC,3.0,5:00,8,1200,0.0,26.0,58.0,0.44,48.0,81.0,0.59,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,47.0,71.0,0.66,143.0,176.0,0.81,4.0,8.0,0.5,1.0,0.0,0,643.0,Holly Holm,226,1
467,Jessica Andrade,win,2024-04-13,S-DEC,3.0,5:00,6,1200,0.0,89.0,180.0,0.49,124.0,220.0,0.56,1.0,1.0,1.0,0.0,0.0,N/A,233.0,0.0,82.0,228.0,0.35,94.0,241.0,0.39,0.0,0.0,N/A,1.0,0.0,0.0,0.0,Marina Rodriguez,384,3
468,Jessica Andrade,win,2023-11-11,KO/TKO,2.0,3:15,3,795,4.0,53.0,107.0,0.49,53.0,107.0,0.5,0.0,0.0,N/A,0.0,0.0,N/A,13.0,0.0,49.0,114.0,0.42,50.0,115.0,0.43,0.0,4.0,0.0,0.0,0.0,N/A,0.0,Mackenzie Dern,368,3
469,Jessica Andrade,loss,2023-08-05,SUB,2.0,1:31,7,691,0.0,11.0,29.0,0.37,13.0,31.0,0.42,0.0,0.0,N/A,0.0,0.0,N/A,17.0,0.0,23.0,49.0,0.46,25.0,51.0,0.49,3.0,3.0,1.0,1.0,1.0,1.0,142.0,Tatiana Suarez,545,1
470,Jessica Andrade,loss,2023-05-06,KO/TKO,1.0,2:20,3,140,0.0,12.0,32.0,0.37,12.0,32.0,0.38,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,26.0,36.0,0.72,26.0,36.0,0.72,0.0,0.0,N/A,0.0,0.0,N/A,2.0,Yan Xiaonan,595,1
471,Jessica Andrade,loss,2023-02-18,SUB,2.0,1:37,7,697,0.0,53.0,143.0,0.37,56.0,147.0,0.38,0.0,1.0,0.0,0.0,0.0,N/A,0.0,0.0,51.0,120.0,0.42,53.0,124.0,0.43,1.0,3.0,0.33,1.0,1.0,1.0,63.0,Erin Blanchfield,188,1
472,Jessica Andrade,win,2023-01-21,U-DEC,3.0,5:00,8,1200,0.0,231.0,369.0,0.62,237.0,375.0,0.63,1.0,1.0,1.0,0.0,0.0,N/A,71.0,0.0,100.0,293.0,0.34,103.0,296.0,0.35,0.0,15.0,0.0,0.0,0.0,N/A,9.0,Lauren Murphy,354,3
473,Jessica Andrade,win,2022-04-23,SUB,1.0,3:13,7,193,0.0,3.0,9.0,0.33,3.0,9.0,0.33,0.0,1.0,0.0,1.0,1.0,1.0,38.0,0.0,7.0,17.0,0.41,7.0,17.0,0.41,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Amanda Lemos,33,3
474,Jessica Andrade,win,2021-09-25,KO/TKO,1.0,4:54,3,294,0.0,48.0,86.0,0.55,48.0,86.0,0.56,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,27.0,75.0,0.36,27.0,75.0,0.36,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Cynthia Calvillo,131,3
475,Jessica Andrade,loss,2021-04-24,KO/TKO,2.0,3:19,3,799,0.0,10.0,15.0,0.66,47.0,55.0,0.85,0.0,2.0,0.0,0.0,0.0,N/A,57.0,0.0,32.0,39.0,0.82,90.0,97.0,0.93,7.0,7.0,1.0,1.0,0.0,0,311.0,Valentina Shevchenko,576,1
476,Jessica Andrade,win,2020-10-17,KO/TKO,1.0,4:55,3,295,1.0,28.0,43.0,0.65,62.0,79.0,0.78,2.0,3.0,0.66,0.0,0.0,N/A,146.0,0.0,19.0,53.0,0.35,27.0,61.0,0.44,0.0,0.0,N/A,0.0,0.0,N/A,25.0,Katlyn Cerminara,323,3
477,Jessica Andrade,loss,2020-07-11,S-DEC,3.0,5:00,6,1200,0.0,71.0,205.0,0.34,79.0,213.0,0.37,1.0,3.0,0.33,0.0,0.0,N/A,29.0,0.0,82.0,235.0,0.34,82.0,235.0,0.35,0.0,1.0,0.0,0.0,0.0,N/A,0.0,Rose Namajunas,491,1
478,Jessica Andrade,loss,2019-08-31,KO/TKO,1.0,0:42,3,42,0.0,4.0,12.0,0.33,4.0,12.0,0.33,0.0,0.0,N/A,0.0,0.0,N/A,5.0,1.0,29.0,38.0,0.76,29.0,38.0,0.76,0.0,0.0,N/A,0.0,0.0,N/A,1.0,Zhang Weili,605,1
479,Jessica Andrade,win,2019-05-11,KO/TKO,2.0,2:58,3,778,0.0,47.0,105.0,0.44,49.0,107.0,0.46,2.0,4.0,0.5,0.0,0.0,N/A,38.0,1.0,55.0,125.0,0.44,55.0,125.0,0.44,0.0,2.0,0.0,1.0,0.0,0,29.0,Rose Namajunas,491,3
480,Jessica Andrade,win,2018-09-08,KO/TKO,1.0,1:58,3,118,1.0,38.0,73.0,0.52,39.0,74.0,0.53,0.0,0.0,N/A,0.0,0.0,N/A,1.0,0.0,24.0,56.0,0.42,25.0,58.0,0.43,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Karolina Kowalkiewicz,322,3
481,Jessica Andrade,win,2018-02-24,U-DEC,3.0,5:00,8,1200,0.0,92.0,178.0,0.51,151.0,237.0,0.64,10.0,12.0,0.83,0.0,0.0,N/A,435.0,0.0,69.0,150.0,0.46,88.0,171.0,0.51,2.0,2.0,1.0,0.0,0.0,N/A,23.0,Tecia Pennington,547,3
482,Jessica Andrade,win,2017-09-22,U-DEC,3.0,5:00,8,1200,0.0,141.0,241.0,0.58,242.0,355.0,0.68,4.0,7.0,0.57,0.0,0.0,N/A,515.0,0.0,42.0,91.0,0.46,47.0,96.0,0.49,0.0,7.0,0.0,2.0,0.0,0,8.0,Claudia Gadelha,117,3
483,Jessica Andrade,loss,2017-05-13,U-DEC,5.0,5:00,8,1800,0.0,83.0,218.0,0.38,94.0,230.0,0.41,2.0,10.0,0.2,0.0,0.0,N/A,211.0,0.0,225.0,352.0,0.63,230.0,357.0,0.64,0.0,0.0,N/A,0.0,0.0,N/A,16.0,Joanna Jedrzejczyk,280,1
484,Jessica Andrade,win,2017-02-04,U-DEC,3.0,5:00,8,1200,0.0,131.0,322.0,0.4,148.0,342.0,0.43,2.0,3.0,0.66,0.0,0.0,N/A,95.0,1.0,89.0,209.0,0.42,99.0,220.0,0.45,0.0,0.0,N/A,0.0,0.0,N/A,6.0,Angela Hill,47,3
485,Jessica Andrade,win,2016-09-10,SUB,1.0,4:38,7,278,0.0,20.0,28.0,0.71,44.0,58.0,0.76,2.0,3.0,0.66,1.0,1.0,1.0,209.0,0.0,13.0,26.0,0.5,23.0,36.0,0.64,0.0,0.0,N/A,0.0,0.0,N/A,12.0,Joanne Wood,281,3
486,Jessica Andrade,win,2016-06-04,KO/TKO,2.0,2:56,3,776,0.0,117.0,205.0,0.57,118.0,206.0,0.57,0.0,0.0,N/A,0.0,0.0,N/A,32.0,0.0,27.0,91.0,0.29,28.0,92.0,0.3,0.0,6.0,0.0,0.0,0.0,N/A,0.0,Jessica Penne,271,3
487,Jessica Andrade,loss,2015-09-05,SUB,2.0,4:58,7,898,0.0,41.0,66.0,0.62,59.0,87.0,0.68,4.0,5.0,0.8,1.0,0.0,0,208.0,0.0,41.0,68.0,0.6,66.0,96.0,0.69,2.0,2.0,1.0,1.0,1.0,1.0,184.0,Raquel Pennington,472,1
488,Jessica Andrade,win,2015-07-15,U-DEC,3.0,5:00,8,1200,0.0,50.0,90.0,0.55,158.0,206.0,0.77,3.0,4.0,0.75,0.0,0.0,N/A,547.0,0.0,18.0,56.0,0.32,23.0,61.0,0.38,0.0,8.0,0.0,1.0,0.0,0,39.0,Sarah Moras,505,3
489,Jessica Andrade,loss,2015-02-22,SUB,1.0,1:54,7,114,1.0,6.0,15.0,0.4,8.0,21.0,0.38,0.0,0.0,N/A,0.0,0.0,N/A,62.0,0.0,6.0,16.0,0.37,9.0,20.0,0.45,0.0,0.0,N/A,1.0,1.0,1.0,0.0,Marion Reneau,385,1
490,Jessica Andrade,win,2014-09-13,SUB,1.0,4:33,7,273,0.0,19.0,24.0,0.79,44.0,52.0,0.85,1.0,1.0,1.0,2.0,1.0,0.5,261.0,0.0,6.0,13.0,0.46,11.0,18.0,0.61,0.0,1.0,0.0,0.0,0.0,N/A,0.0,Larissa Pacheco,351,3
491,Jessica Andrade,win,2014-03-15,S-DEC,3.0,5:00,6,1200,0.0,66.0,158.0,0.41,90.0,185.0,0.49,3.0,8.0,0.37,0.0,0.0,N/A,380.0,0.0,82.0,167.0,0.49,87.0,172.0,0.51,2.0,3.0,0.66,2.0,0.0,0,80.0,Raquel Pennington,472,3
492,Jessica Andrade,win,2013-10-26,U-DEC,3.0,5:00,8,1200,0.0,206.0,344.0,0.59,215.0,356.0,0.6,1.0,2.0,0.5,0.0,0.0,N/A,102.0,0.0,88.0,245.0,0.35,111.0,272.0,0.41,1.0,8.0,0.12,0.0,0.0,N/A,34.0,Rosi Sexton,492,3
493,Jessica Andrade,loss,2013-07-27,KO/TKO,2.0,3:57,3,837,0.0,10.0,15.0,0.66,14.0,20.0,0.7,1.0,1.0,1.0,1.0,0.0,0,21.0,0.0,50.0,83.0,0.6,114.0,166.0,0.69,3.0,3.0,1.0,1.0,0.0,0,472.0,Liz Carmouche,360,1
494,Dylan Andrews,loss,2015-05-09,SUB,2.0,4:54,7,894,2.0,25.0,56.0,0.44,32.0,63.0,0.51,1.0,2.0,0.5,1.0,0.0,0.0,43.0,0.0,42.0,75.0,0.56,64.0,100.0,0.64,1.0,4.0,0.25,1.0,1.0,1.0,305.0,Brad Scott,69,1
495,Dylan Andrews,loss,2014-11-07,KO/TKO,1.0,2:16,3,136,0.0,4.0,7.0,0.57,12.0,15.0,0.8,2.0,3.0,0.66,0.0,0.0,N/A,81.0,0.0,6.0,7.0,0.85,9.0,10.0,0.9,0.0,0.0,N/A,0.0,0.0,N/A,2.0,Sam Alvey,504,1
496,Dylan Andrews,loss,2013-12-06,KO/TKO,2.0,5:00,3,900,0.0,13.0,31.0,0.41,18.0,36.0,0.5,2.0,4.0,0.5,0.0,0.0,N/A,146.0,0.0,27.0,58.0,0.46,44.0,75.0,0.59,1.0,1.0,1.0,0.0,0.0,N/A,210.0,Clint Hester,120,1
