,Fighter,W/L,Event,Method,Round,Time,Total Fight Time (Sec),KD,Sig. Str. Landed,Sig. Str. Attempted,Sig. Str. %,Total Str. Landed,Total Str. Attempted,Total Str. %,TD Landed,TD Attempted,TD %,Sub. Attempted,Sub. Successful,Sub. %,Ctrl Time (Sec),Opp. KD,Opp. Sig. Str. Landed,Opp. Sig. Str. Attempted,Opp. Sig. Str. %,Opp. Total Str. Landed,Opp. Total Str. Attempted,Opp. Total Str. %,Opp. TD Landed,Opp. TD Attempted,Opp. TD %,Opp. Sub. Attempted,Opp. Sub. Successful,Opp. Sub. %,Opp. Ctrl Time (Sec)
2,Houston Alexander,loss,"UFC Fight Night: Florian vs Lauzon  Apr. 02, 2008",KO/TKO  Punches,1.0,0:08,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,3.0,4.0,0.75,3.0,4.0,0.75,0.0,0.0,N/A,0.0,0.0,N/A,2.0
3,Houston Alexander,loss,"UFC 78: Validation  Nov. 17, 2007",KO/TKO  Punches,1.0,3:25,205,0.0,2.0,8.0,0.25,2.0,8.0,0.25,1.0,1.0,1.0,0.0,0.0,N/A,29.0,0.0,22.0,35.0,0.62,33.0,46.0,0.72,1.0,1.0,1.0,0.0,0.0,N/A,116.0
4,Houston Alexander,win,"UFC 75: Champion vs Champion  Sep. 08, 2007",KO/TKO  Knee,1.0,1:01,61,1.0,18.0,36.0,0.5,18.0,36.0,0.5,0.0,0.0,N/A,0.0,0.0,N/A,14.0,0.0,1.0,5.0,0.2,1.0,5.0,0.2,1.0,2.0,0.5,0.0,0.0,N/A,9.0
5,Houston Alexander,win,"UFC 71: Liddell vs Jackson  May. 26, 2007",KO/TKO  Punch,1.0,0:48,48,2.0,17.0,20.0,0.85,17.0,20.0,0.85,0.0,0.0,N/A,0.0,0.0,N/A,20.0,0.0,5.0,8.0,0.62,6.0,9.0,0.67,0.0,0.0,N/A,0.0,0.0,N/A,0.0
0,Kenneth Alexander,loss,"WEC 34: Faber vs. Pulver  Jun. 01, 2008",S-DEC,3.0,5:00,1200,0.0,14.0,73.0,0.19,17.0,76.0,0.22,4.0,18.0,0.22,0.0,0.0,N/A,101.0,0.0,35.0,102.0,0.34,51.0,118.0,0.43,1.0,1.0,1.0,0.0,0.0,N/A,32.0
1,Kenneth Alexander,nc,"WEC 30: McCullough vs. Crunkilton  Sep. 05, 2007",Overturned,1.0,0:56,56,0.0,0.0,0.0,N/A,0.0,0.0,N/A,1.0,1.0,1.0,0.0,0.0,N/A,29.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,N/A,1.0,0.0,0,1.0
0,Lucas Alexander,loss,"UFC Fight Night: Allen vs. Craig  Nov. 18, 2023",KO/TKO  Punch,1.0,1:31,91,0.0,11.0,16.0,0.68,11.0,16.0,0.69,0.0,1.0,0.0,0.0,0.0,N/A,0.0,1.0,4.0,9.0,0.44,4.0,9.0,0.44,1.0,1.0,1.0,0.0,0.0,N/A,5.0
1,Lucas Alexander,win,"UFC Fight Night: Vera vs. Sandhagen  Mar. 25, 2023",U-DEC,3.0,5:00,1200,1.0,85.0,158.0,0.53,86.0,159.0,0.54,0.0,0.0,N/A,0.0,0.0,N/A,55.0,0.0,26.0,101.0,0.25,27.0,102.0,0.26,0.0,4.0,0.0,0.0,0.0,N/A,31.0
2,Lucas Alexander,loss,"UFC Fight Night: Grasso vs. Araujo  Oct. 15, 2022",SUB  Rear Naked Choke,1.0,2:02,122,0.0,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,4.0,8.0,0.5,7.0,11.0,0.64,2.0,2.0,1.0,1.0,1.0,1.0,85.0
0,Marcio Alexandre Junior,win,"DWCS Brazil 1.2  Aug. 11, 2018",SUB  Guillotine Choke,1.0,1:52,112,0.0,2.0,5.0,0.4,2.0,5.0,0.4,3.0,6.0,0.5,0.0,1.0,N/A,N/A,0.0,1.0,2.0,0.5,1.0,3.0,0.33,0.0,0.0,N/A,1.0,0.0,0.0,N/A
1,Marcio Alexandre Junior,loss,"UFC 194: Aldo vs McGregor  Dec. 12, 2015",U-DEC,3.0,5:00,1200,0.0,58.0,99.0,0.58,133.0,185.0,0.72,2.0,13.0,0.15,0.0,0.0,N/A,425,0.0,23.0,48.0,0.47,28.0,53.0,0.53,0.0,0.0,N/A,1.0,0.0,0.0,5
2,Marcio Alexandre Junior,loss,"UFC Fight Night: Machida vs Dollaway  Dec. 20, 2014",S-DEC,3.0,5:00,1200,0.0,36.0,80.0,0.45,60.0,109.0,0.55,1.0,4.0,0.25,0.0,0.0,N/A,106,0.0,43.0,68.0,0.63,53.0,79.0,0.67,1.0,2.0,0.5,0.0,0.0,N/A,137
3,Marcio Alexandre Junior,loss,"UFC Fight Night: Miocic vs Maldonado  May. 31, 2014",SUB  Guillotine Choke,3.0,0:25,925,0.0,8.0,21.0,0.38,22.0,36.0,0.61,0.0,1.0,0.0,0.0,0.0,N/A,5,1.0,19.0,39.0,0.48,44.0,67.0,0.66,2.0,3.0,0.66,1.0,1.0,1.0,458
0,Olaf Alfonso,loss,"WEC 25: McCullough vs. Cope  Jan. 20, 2007",KO/TKO,2.0,3:53,833,0.0,5.0,21.0,0.23,12.0,28.0,0.43,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,48.0,93.0,0.51,91.0,147.0,0.62,3.0,3.0,1.0,0.0,0.0,N/A,380.0
1,Olaf Alfonso,loss,"WEC 24: Full Force  Oct. 12, 2006",S-DEC,3.0,5:00,1200,0.0,48.0,101.0,0.47,73.0,131.0,0.56,1.0,12.0,0.08,1.0,0.0,0,N/A,0.0,57.0,195.0,0.29,76.0,218.0,0.35,0.0,0.0,N/A,0.0,0.0,N/A,N/A
2,Olaf Alfonso,loss,"PRIDE Bushido 11  Jun. 04, 2006",KO/TKO  Punch,1.0,1:54,114,0.0,4.0,14.0,0.28,6.0,16.0,0.38,0.0,0.0,N/A,0.0,0.0,N/A,N/A,1.0,6.0,8.0,0.75,6.0,8.0,0.75,0.0,0.0,N/A,0.0,0.0,N/A,N/A
3,Olaf Alfonso,loss,"WEC 10: Bragging Rights  May. 21, 2004",KO/TKO  Punches,3.0,4:54,1194,0.0,10.0,36.0,0.27,22.0,49.0,0.45,0.0,2.0,0.0,1.0,0.0,0,N/A,0.0,83.0,117.0,0.7,223.0,266.0,0.84,4.0,6.0,0.66,0.0,0.0,N/A,N/A
0,Bill Algeo,loss,"UFC Fight Night: Blanchfield vs. Fiorot  Mar. 30, 2024",KO/TKO  Punches,1.0,4:00,240,0.0,30.0,58.0,0.51,44.0,73.0,0.6,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,32.0,59.0,0.54,40.0,68.0,0.59,0.0,0.0,N/A,0.0,0.0,N/A,48.0
1,Bill Algeo,win,"UFC Fight Night: Dawson vs. Green  Oct. 07, 2023",U-DEC,3.0,5:00,1200,1.0,110.0,244.0,0.45,119.0,257.0,0.46,1.0,1.0,1.0,0.0,0.0,N/A,7.0,0.0,75.0,156.0,0.48,76.0,157.0,0.48,0.0,1.0,0.0,0.0,0.0,N/A,35.0
2,Bill Algeo,win,"UFC Fight Night: Holloway vs. Allen  Apr. 15, 2023",SUB  Rear Naked Choke,2.0,1:40,700,1.0,64.0,110.0,0.58,77.0,123.0,0.63,1.0,1.0,1.0,1.0,1.0,1.0,102.0,0.0,46.0,91.0,0.5,49.0,94.0,0.52,1.0,2.0,0.5,0.0,0.0,N/A,39.0
3,Bill Algeo,loss,"UFC Fight Night: Sandhagen vs. Song  Sep. 17, 2022",S-DEC,3.0,5:00,1200,0.0,81.0,170.0,0.47,151.0,246.0,0.61,0.0,3.0,0.0,0.0,0.0,N/A,7.0,0.0,59.0,142.0,0.41,67.0,151.0,0.44,1.0,3.0,0.33,2.0,0.0,0,258.0
4,Bill Algeo,win,"UFC Fight Night: Ortega vs. Rodriguez  Jul. 16, 2022",KO/TKO,2.0,1:50,710,0.0,28.0,36.0,0.77,81.0,104.0,0.78,1.0,1.0,1.0,0.0,0.0,N/A,326.0,0.0,10.0,12.0,0.83,18.0,25.0,0.72,1.0,2.0,0.5,2.0,0.0,0,32.0
5,Bill Algeo,win,"UFC Fight Night: Kattar vs. Chikadze  Jan. 15, 2022",U-DEC,3.0,5:00,1200,0.0,59.0,118.0,0.5,112.0,176.0,0.64,2.0,2.0,1.0,0.0,0.0,N/A,302.0,0.0,40.0,104.0,0.38,46.0,110.0,0.42,2.0,4.0,0.5,0.0,0.0,N/A,294.0
6,Bill Algeo,loss,"UFC Fight Night: Font vs. Garbrandt  May. 22, 2021",U-DEC,3.0,5:00,1200,0.0,76.0,170.0,0.44,90.0,187.0,0.48,0.0,1.0,0.0,0.0,0.0,N/A,41.0,0.0,53.0,102.0,0.51,57.0,106.0,0.54,8.0,13.0,0.61,1.0,0.0,0,206.0
7,Bill Algeo,win,"UFC Fight Night: Smith vs. Clark  Nov. 28, 2020",U-DEC,3.0,5:00,1200,0.0,70.0,95.0,0.73,118.0,150.0,0.79,1.0,3.0,0.33,0.0,0.0,N/A,256.0,0.0,23.0,53.0,0.43,28.0,65.0,0.43,4.0,13.0,0.3,1.0,0.0,0,258.0
8,Bill Algeo,loss,"UFC Fight Night: Smith vs. Rakic  Aug. 29, 2020",U-DEC,3.0,5:00,1200,0.0,89.0,168.0,0.52,145.0,224.0,0.65,1.0,1.0,1.0,0.0,0.0,N/A,79.0,0.0,104.0,156.0,0.66,127.0,180.0,0.71,5.0,11.0,0.45,0.0,0.0,N/A,373.0
9,Bill Algeo,loss,"DWCS 3.1  Jun. 18, 2019",U-DEC,3.0,5:00,1200,0.0,147.0,276.0,0.53,163.0,293.0,0.56,0.0,2.0,0.0,0.0,0.0,N/A,N/A,0.0,112.0,177.0,0.63,115.0,183.0,0.63,3.0,8.0,0.37,0.0,0.0,N/A,N/A
0,Royce Alger,loss,"UFC 21: Return of the Champions  Jul. 16, 1999",KO/TKO  Punch,2.0,1:19,679,0.0,11.0,26.0,0.42,12.0,27.0,0.44,2.0,8.0,0.25,0.0,0.0,N/A,154.0,1.0,21.0,46.0,0.45,27.0,52.0,0.52,0.0,0.0,N/A,1.0,0.0,0.0,20.0
1,Royce Alger,loss,"UFC 13: The Ultimate Force  May. 30, 1997",SUB  Armbar,1.0,1:36,96,0.0,3.0,6.0,0.5,5.0,8.0,0.62,0.0,1.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,N/A,3.0,3.0,1.0,0.0,0.0,N/A,1.0,1.0,1.0,N/A
0,Sultan Aliev,win,"UFC Fight Night: Overeem vs. Oleinik  Apr. 20, 2019",U-DEC,3.0,5:00,1200,0.0,25.0,63.0,0.39,32.0,70.0,0.46,2.0,7.0,0.28,0.0,0.0,N/A,346.0,0.0,29.0,81.0,0.35,57.0,109.0,0.52,0.0,1.0,0.0,0.0,0.0,N/A,18.0
1,Sultan Aliev,loss,"UFC 224: Nunes vs. Pennington  May. 12, 2018",KO/TKO,2.0,5:00,900,0.0,12.0,28.0,0.42,14.0,30.0,0.47,1.0,3.0,0.33,0.0,0.0,N/A,127.0,0.0,29.0,50.0,0.58,54.0,78.0,0.69,0.0,1.0,0.0,0.0,0.0,N/A,204.0
2,Sultan Aliev,win,"UFC on FOX: VanZant vs. Waterson  Dec. 17, 2016",S-DEC,3.0,5:00,1200,0.0,15.0,26.0,0.57,86.0,105.0,0.82,2.0,3.0,0.66,0.0,0.0,N/A,552.0,0.0,22.0,53.0,0.41,126.0,160.0,0.79,0.0,1.0,0.0,1.0,0.0,0,24.0
3,Sultan Aliev,loss,"UFC on FOX: Gustafsson vs Johnson  Jan. 24, 2015",KO/TKO  Punch,1.0,2:42,162,0.0,8.0,14.0,0.57,8.0,14.0,0.57,0.0,0.0,N/A,0.0,0.0,N/A,22.0,1.0,14.0,33.0,0.42,14.0,33.0,0.42,0.0,3.0,0.0,0.0,0.0,N/A,29.0
0,Nurullo Aliev,win,"UFC Fight Night: Muniz vs. Allen  Feb. 25, 2023",M-DEC,3.0,5:00,1200,0.0,19.0,45.0,0.42,92.0,140.0,0.66,3.0,4.0,0.75,0.0,0.0,N/A,651.0,0.0,6.0,17.0,0.35,25.0,36.0,0.69,0.0,0.0,N/A,2.0,0.0,0.0,78.0
1,Nurullo Aliev,win,"DWCS 6.9  Sep. 20, 2022",KO/TKO  Punches,1.0,4:36,276,0.0,30.0,51.0,0.58,42.0,67.0,0.63,1.0,5.0,0.2,0.0,0.0,N/A,240.0,0.0,3.0,5.0,0.6,21.0,24.0,0.88,0.0,0.0,N/A,0.0,0.0,N/A,0.0
0,Ikram Aliskerov,win,"UFC 294: Makhachev vs. Volkanovski 2  Oct. 21, 2023",KO/TKO  Punches,1.0,2:07,127,1.0,26.0,36.0,0.72,26.0,36.0,0.72,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,12.0,16.0,0.75,12.0,16.0,0.75,0.0,0.0,N/A,0.0,0.0,N/A,0.0
1,Ikram Aliskerov,win,"UFC 288: Sterling vs. Cejudo  May. 06, 2023",KO/TKO  Punches,1.0,2:10,130,1.0,20.0,33.0,0.6,20.0,33.0,0.61,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,17.0,28.0,0.6,17.0,28.0,0.61,0.0,0.0,N/A,0.0,0.0,N/A,0.0
2,Ikram Aliskerov,win,"DWCS 6.8  Sep. 13, 2022",SUB  Kimura,1.0,2:09,129,0.0,7.0,12.0,0.58,7.0,12.0,0.58,1.0,3.0,0.33,1.0,1.0,1.0,23.0,0.0,17.0,29.0,0.58,19.0,31.0,0.61,0.0,0.0,N/A,0.0,0.0,N/A,0.0
0,Leon Aliu,loss,"DWCS 6.9  Sep. 20, 2022",KO/TKO  Punches,1.0,1:35,95,0.0,10.0,20.0,0.5,10.0,20.0,0.5,0.0,1.0,0.0,0.0,0.0,N/A,0.0,1.0,16.0,26.0,0.61,16.0,26.0,0.62,0.0,0.0,N/A,0.0,0.0,N/A,8.0
0,John Allan,loss,"UFC 268: Usman vs. Covington 2  Nov. 06, 2021",U-DEC,3.0,5:00,1200,0.0,77.0,189.0,0.4,78.0,190.0,0.41,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,153.0,321.0,0.47,153.0,321.0,0.48,0.0,0.0,N/A,0.0,0.0,N/A,0.0
1,John Allan,loss,"UFC Fight Night: Hermansson vs. Vettori  Dec. 05, 2020",S-DEC,3.0,5:00,1200,0.0,29.0,86.0,0.33,48.0,117.0,0.41,1.0,1.0,1.0,0.0,0.0,N/A,15.0,0.0,51.0,109.0,0.46,118.0,205.0,0.58,3.0,5.0,0.6,3.0,0.0,0,436.0
2,John Allan,nc,"UFC Fight Night: De Randamie vs. Ladd  Jul. 13, 2019",Overturned,3.0,5:00,1200,0.0,55.0,128.0,0.42,75.0,154.0,0.49,4.0,6.0,0.66,3.0,0.0,0,230.0,0.0,70.0,161.0,0.43,95.0,186.0,0.51,0.0,0.0,N/A,0.0,0.0,N/A,158.0
3,John Allan,loss,"DWCS Brazil 1.3  Aug. 12, 2018",SUB  Triangle Choke,2.0,3:40,820,0.0,30.0,46.0,0.65,36.0,54.0,0.67,0.0,0.0,N/A,0.0,0.0,N/A,N/A,0.0,34.0,53.0,0.64,36.0,56.0,0.64,3.0,7.0,0.42,2.0,1.0,0.5,N/A
0,George Allen,loss,"KOTC 24: Mayhem  Jun. 14, 2003",U-DEC,2.0,5:00,900,0.0,8.0,21.0,0.38,10.0,23.0,0.43,0.0,0.0,N/A,0.0,0.0,N/A,N/A,0.0,31.0,55.0,0.56,41.0,67.0,0.61,3.0,6.0,0.5,1.0,0.0,0.0,N/A
0,Arnold Allen,loss,"UFC 297: Strickland vs. Du Plessis  Jan. 20, 2024",U-DEC,3.0,5:00,1200,0.0,59.0,140.0,0.42,61.0,143.0,0.43,0.0,0.0,N/A,1.0,0.0,0.0,3.0,0.0,51.0,118.0,0.43,72.0,141.0,0.51,5.0,17.0,0.29,0.0,0.0,N/A,211.0
1,Arnold Allen,loss,"UFC Fight Night: Holloway vs. Allen  Apr. 15, 2023",U-DEC,5.0,5:00,1800,0.0,76.0,225.0,0.33,80.0,229.0,0.35,0.0,0.0,N/A,0.0,0.0,N/A,42.0,0.0,147.0,262.0,0.56,149.0,264.0,0.56,0.0,0.0,N/A,0.0,0.0,N/A,3.0
2,Arnold Allen,win,"UFC Fight Night: Kattar vs. Allen  Oct. 29, 2022",KO/TKO,2.0,0:08,608,0.0,28.0,67.0,0.41,28.0,67.0,0.42,0.0,0.0,N/A,0.0,0.0,N/A,23.0,0.0,14.0,58.0,0.24,14.0,58.0,0.24,0.0,0.0,N/A,0.0,0.0,N/A,0.0
3,Arnold Allen,win,"UFC Fight Night: Volkov vs. Aspinall  Mar. 19, 2022",KO/TKO  Punches,1.0,2:33,153,0.0,49.0,84.0,0.58,50.0,85.0,0.59,0.0,0.0,N/A,0.0,0.0,N/A,2.0,0.0,14.0,49.0,0.28,14.0,49.0,0.29,0.0,0.0,N/A,0.0,0.0,N/A,0.0
4,Arnold Allen,win,"UFC Fight Night: Vettori vs. Holland  Apr. 10, 2021",U-DEC,3.0,5:00,1200,1.0,21.0,61.0,0.34,26.0,68.0,0.38,2.0,5.0,0.4,0.0,0.0,N/A,309.0,0.0,47.0,113.0,0.41,79.0,164.0,0.48,0.0,1.0,0.0,1.0,0.0,0,153.0
5,Arnold Allen,win,"UFC Fight Night: Blaydes vs. Dos Santos  Jan. 25, 2020",U-DEC,3.0,5:00,1200,0.0,63.0,131.0,0.48,68.0,137.0,0.5,0.0,1.0,0.0,0.0,0.0,N/A,81.0,0.0,49.0,172.0,0.28,63.0,190.0,0.33,0.0,9.0,0.0,0.0,0.0,N/A,77.0
6,Arnold Allen,win,"UFC 239: Jones vs. Santos  Jul. 06, 2019",U-DEC,3.0,5:00,1200,0.0,102.0,190.0,0.53,102.0,191.0,0.53,1.0,2.0,0.5,0.0,0.0,N/A,54.0,0.0,23.0,113.0,0.2,27.0,117.0,0.23,0.0,2.0,0.0,0.0,0.0,N/A,0.0
7,Arnold Allen,win,"UFC Fight Night: Till vs. Masvidal  Mar. 16, 2019",U-DEC,3.0,5:00,1200,1.0,37.0,111.0,0.33,41.0,117.0,0.35,0.0,0.0,N/A,0.0,0.0,N/A,59.0,0.0,30.0,104.0,0.28,30.0,105.0,0.29,0.0,3.0,0.0,0.0,0.0,N/A,0.0
8,Arnold Allen,win,"UFC Fight Night: Thompson vs. Till  May. 27, 2018",SUB  Guillotine Choke,3.0,2:41,1061,0.0,29.0,90.0,0.32,38.0,101.0,0.38,0.0,0.0,N/A,1.0,1.0,1.0,9.0,0.0,20.0,56.0,0.35,70.0,120.0,0.58,6.0,12.0,0.5,0.0,0.0,N/A,464.0
9,Arnold Allen,win,"UFC Fight Night: Manuwa vs. Anderson  Mar. 18, 2017",S-DEC,3.0,5:00,1200,0.0,32.0,74.0,0.43,75.0,118.0,0.64,3.0,6.0,0.5,1.0,0.0,0,333.0,0.0,17.0,46.0,0.36,32.0,65.0,0.49,4.0,12.0,0.33,3.0,0.0,0,338.0
10,Arnold Allen,win,"UFC Fight Night: Silva vs Bisping  Feb. 27, 2016",U-DEC,3.0,5:00,1200,1.0,31.0,101.0,0.3,40.0,113.0,0.35,4.0,4.0,1.0,0.0,0.0,N/A,252.0,0.0,25.0,61.0,0.4,51.0,93.0,0.55,0.0,8.0,0.0,0.0,0.0,N/A,122.0
11,Arnold Allen,win,"UFC Fight Night: Jedrzejczyk vs Penne  Jun. 20, 2015",SUB  Guillotine Choke,3.0,1:41,1001,0.0,23.0,75.0,0.3,33.0,86.0,0.38,1.0,4.0,0.25,1.0,1.0,1.0,133.0,0.0,35.0,66.0,0.53,85.0,125.0,0.68,2.0,4.0,0.5,0.0,0.0,N/A,207.0
0,Brendan Allen,win,"UFC Fight Night: Allen vs. Curtis 2  Apr. 06, 2024",S-DEC,5.0,5:00,1800,0.0,112.0,222.0,0.5,128.0,242.0,0.53,6.0,13.0,0.46,0.0,0.0,N/A,365.0,0.0,124.0,241.0,0.51,141.0,261.0,0.54,0.0,0.0,N/A,0.0,0.0,N/A,78.0
1,Brendan Allen,win,"UFC Fight Night: Allen vs. Craig  Nov. 18, 2023",SUB  Rear Naked Choke,3.0,0:38,938,0.0,32.0,43.0,0.74,52.0,64.0,0.81,2.0,2.0,1.0,2.0,1.0,0.5,478.0,0.0,6.0,14.0,0.42,13.0,21.0,0.62,0.0,2.0,0.0,1.0,0.0,0,34.0
2,Brendan Allen,win,"UFC Fight Night: Emmett vs. Topuria  Jun. 24, 2023",SUB  Rear Naked Choke,1.0,4:39,279,1.0,30.0,56.0,0.53,40.0,69.0,0.58,0.0,2.0,0.0,1.0,1.0,1.0,149.0,0.0,20.0,38.0,0.52,24.0,42.0,0.57,0.0,0.0,N/A,0.0,0.0,N/A,2.0
3,Brendan Allen,win,"UFC Fight Night: Muniz vs. Allen  Feb. 25, 2023",SUB  Rear Naked Choke,3.0,4:25,1165,0.0,42.0,102.0,0.41,64.0,129.0,0.5,1.0,1.0,1.0,2.0,1.0,0.5,252.0,0.0,43.0,112.0,0.38,45.0,114.0,0.39,0.0,3.0,0.0,0.0,0.0,N/A,15.0
4,Brendan Allen,win,"UFC Fight Night: Dern vs. Yan  Oct. 01, 2022",SUB  Rear Naked Choke,1.0,4:17,257,0.0,3.0,6.0,0.5,12.0,16.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,144.0,0.0,3.0,6.0,0.5,21.0,26.0,0.81,0.0,0.0,N/A,0.0,0.0,N/A,93.0
5,Brendan Allen,win,"UFC 275: Teixeira vs. Prochazka  Jun. 11, 2022",U-DEC,3.0,5:00,1200,0.0,45.0,74.0,0.6,89.0,122.0,0.73,2.0,2.0,1.0,0.0,0.0,N/A,204.0,0.0,33.0,55.0,0.6,66.0,96.0,0.69,7.0,14.0,0.5,0.0,0.0,N/A,429.0
6,Brendan Allen,win,"UFC Fight Night: Hermansson vs. Strickland  Feb. 05, 2022",SUB  Rear Naked Choke,2.0,2:10,730,1.0,36.0,54.0,0.66,36.0,54.0,0.67,0.0,1.0,0.0,1.0,1.0,1.0,44.0,0.0,24.0,57.0,0.42,24.0,57.0,0.42,0.0,0.0,N/A,0.0,0.0,N/A,7.0
7,Brendan Allen,loss,"UFC Fight Night: Font vs. Aldo  Dec. 04, 2021",KO/TKO  Knees,2.0,1:58,718,0.0,43.0,71.0,0.6,44.0,72.0,0.61,0.0,3.0,0.0,1.0,0.0,0,18.0,1.0,61.0,90.0,0.67,64.0,96.0,0.67,0.0,0.0,N/A,0.0,0.0,N/A,43.0
8,Brendan Allen,win,"UFC Fight Night: Sandhagen vs. Dillashaw  Jul. 24, 2021",U-DEC,3.0,5:00,1200,0.0,94.0,211.0,0.44,94.0,211.0,0.45,0.0,1.0,0.0,0.0,0.0,N/A,0.0,0.0,66.0,149.0,0.44,66.0,149.0,0.44,0.0,0.0,N/A,0.0,0.0,N/A,21.0
9,Brendan Allen,win,"UFC 261: Usman vs. Masvidal 2  Apr. 24, 2021",SUB  Ankle Lock,1.0,4:55,295,0.0,9.0,16.0,0.56,15.0,22.0,0.68,2.0,2.0,1.0,1.0,1.0,1.0,196.0,0.0,6.0,14.0,0.42,15.0,24.0,0.62,0.0,0.0,N/A,0.0,0.0,N/A,0.0
10,Brendan Allen,loss,"UFC Fight Night: Felder vs. Dos Anjos  Nov. 14, 2020",KO/TKO  Punches,2.0,1:32,692,0.0,51.0,90.0,0.56,53.0,92.0,0.58,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,94.0,161.0,0.58,106.0,176.0,0.6,1.0,1.0,1.0,0.0,0.0,N/A,94.0
11,Brendan Allen,win,"UFC Fight Night: Poirier vs. Hooker  Jun. 27, 2020",U-DEC,3.0,5:00,1200,1.0,41.0,66.0,0.62,79.0,109.0,0.72,0.0,0.0,N/A,0.0,0.0,N/A,337.0,0.0,34.0,58.0,0.58,92.0,127.0,0.72,3.0,5.0,0.6,0.0,0.0,N/A,464.0
12,Brendan Allen,win,"UFC Fight Night: Benavidez vs. Figueiredo  Feb. 29, 2020",KO/TKO  Punches,1.0,4:47,287,0.0,20.0,29.0,0.68,38.0,52.0,0.73,0.0,1.0,0.0,0.0,0.0,N/A,254.0,0.0,4.0,5.0,0.8,5.0,6.0,0.83,0.0,1.0,0.0,0.0,0.0,N/A,12.0
13,Brendan Allen,win,"UFC Fight Night: Reyes vs. Weidman  Oct. 18, 2019",SUB  Rear Naked Choke,2.0,3:38,818,0.0,10.0,22.0,0.45,23.0,41.0,0.56,2.0,3.0,0.66,4.0,1.0,0.25,173.0,0.0,22.0,38.0,0.57,37.0,55.0,0.67,1.0,1.0,1.0,1.0,0.0,0,283.0
14,Brendan Allen,win,"DWCS 3.4  Jul. 16, 2019",SUB  Rear Naked Choke,1.0,3:23,203,1.0,14.0,23.0,0.6,18.0,29.0,0.62,1.0,4.0,0.25,1.0,1.0,1.0,N/A,0.0,21.0,25.0,0.84,40.0,46.0,0.87,0.0,2.0,0.0,0.0,0.0,N/A,N/A
0,Daniel Allen,win,"DWCS 7.7  Sep. 19, 2023",U-DEC,3.0,5:00,1200,0.0,114.0,222.0,0.51,122.0,237.0,0.51,2.0,3.0,0.66,0.0,0.0,N/A,90.0,0.0,88.0,188.0,0.46,89.0,190.0,0.47,0.0,2.0,0.0,0.0,0.0,N/A,0.0
0,Ben Alloway,loss,"UFC Fight Night: Condit vs Kampmann 2  Aug. 28, 2013",SUB  D'Arce Choke,1.0,4:19,259,0.0,6.0,9.0,0.66,10.0,13.0,0.77,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,5.0,11.0,0.45,12.0,19.0,0.63,2.0,3.0,0.66,1.0,1.0,1.0,180.0
1,Ben Alloway,loss,"UFC on FUEL TV: Mousasi vs Latifi  Apr. 06, 2013",U-DEC,3.0,5:00,1200,0.0,9.0,28.0,0.32,25.0,47.0,0.53,1.0,2.0,0.5,0.0,0.0,N/A,88.0,0.0,37.0,90.0,0.41,57.0,115.0,0.5,6.0,8.0,0.75,1.0,0.0,0.0,582.0
2,Ben Alloway,win,"UFC on FX: Sotiropoulos vs Pearson  Dec. 14, 2012",KO/TKO  Kick,1.0,4:57,297,1.0,16.0,26.0,0.61,18.0,28.0,0.64,0.0,0.0,N/A,0.0,0.0,N/A,28.0,0.0,4.0,12.0,0.33,17.0,25.0,0.68,3.0,4.0,0.75,0.0,0.0,N/A,219.0
0,Asu Almabayev,win,"UFC 299: O'Malley vs. Vera 2  Mar. 09, 2024",U-DEC,3.0,5:00,1200,0.0,44.0,77.0,0.57,85.0,132.0,0.64,9.0,14.0,0.64,0.0,0.0,N/A,572.0,0.0,29.0,53.0,0.54,66.0,92.0,0.72,0.0,0.0,N/A,0.0,0.0,N/A,14.0
1,Asu Almabayev,win,"UFC Fight Night: Sandhagen vs. Font  Aug. 05, 2023",SUB  Rear Naked Choke,2.0,3:11,791,0.0,26.0,40.0,0.65,52.0,78.0,0.67,2.0,5.0,0.4,2.0,1.0,0.5,324.0,0.0,4.0,18.0,0.22,8.0,22.0,0.36,0.0,0.0,N/A,0.0,0.0,N/A,21.0
0,Bekzat Almakhan,loss,"UFC Fight Night: Rozenstruik vs. Gaziev  Mar. 02, 2024",U-DEC,3.0,5:00,1200,1.0,3.0,16.0,0.18,5.0,25.0,0.2,0.0,0.0,N/A,0.0,0.0,N/A,34.0,0.0,68.0,98.0,0.69,145.0,197.0,0.74,5.0,5.0,1.0,0.0,0.0,N/A,686.0
